tats_cd,association_name,district_code,content_id,place_title,match_method
d0b946238a0a28efaa61e0cbfae39125,누죤패션몰,140,987071,누죤패션몰,exact
27dd1a629862815bbf4ecffade3d6e10,성수베이킹스튜디오,200,2894319,성수베이킹스튜디오,exact
17fa13c5f566918730f0f1d8a2ac2759,금남시장,200,2743748,금남시장,exact
0d5f91cb0027ade9747337ca19877d02,국립정동극장,140,130353,국립정동극장,exact
7623e64fdbdae4abbe85d2b9c7004026,대학로자유극장,110,3012777,대학로자유극장,exact
ef72b4549aa67dfd8ca973ed4f2cbfa4,서울돈화문국악당,110,2469662,서울돈화문국악당,exact
23ae46ea59178ef83f1b3b0265051ef2,정동1928,140,2762858,정동1928 아트센터,substring
a207c77307ceb6043def9626555c899f,트레블로지명동을지로호텔,140,264311,명동,substring
b870bf8c6384e37caa218206d4fc959e,쁘띠몽드/경희궁자이점,110,126484,경희궁,substring
c62e0cac80e1d4716101a6aeb496545e,우림시장,260,2759990,우림시장(중랑),normalized
967664f5c4e7dfaab3fb3ade29522948,낙산냉면,110,2847196,낙산냉면,exact
fe8dd3a11cfa4213c671d80ca5f4f033,스타벅스/경리단길점,170,2930839,경리단길,substring
1f3b64cfd0b3e27324470cef2ba21eb5,동대문디자인플라자/디자인랩,140,2470006,동대문디자인플라자(DDP),substring
373a7c954519b87ac886cc32d13fbfe8,진고개,140,133346,진고개,exact
4a729236dd0ada1774a4edd9759396dc,서울한방진흥센터,230,2692910,서울한방진흥센터,exact
0d403717613936fb345f88c568758b28,메가MGC커피/명동입구점,140,264311,명동,substring
1cbc07c7cecb0e4cc3c18e9c0367c095,트레블로지동대문호텔,140,2725087,트레블로지 동대문 호텔,exact
6ef4760913e490eb46a3df02d0da1d8b,이화여고100주년기념관,140,2762871,이화여고100주년기념관,exact
9aefe995dde5c90400ce24412ab1d1f6,화목순대국/광화문1호점,110,126512,광화문,substring
9205f8fb48a5e7502bad90d762d59472,호텔스카이파크/명동2호점,140,264311,명동,substring
a16dd59a84e34c61bd9cf50517373bea,성수동카페거리,200,2930901,성수동 카페거리,exact
15efadad7f9b4d5481f9fb67d0728625,보코서울명동,140,3395428,보코 서울 명동,exact
bda5892432acee9ebb861ac73079f9b6,대평갈비,110,2685295,대평갈비,exact
9dd951f7e743268a7b86843f079d665c,리치다이아몬드호텔,305,1990929,리치 다이아몬드 호텔,exact
8894f79f6dddbeac78dc671bfb39e053,정릉,290,127616,서울 정릉(신덕황후) [유네스코 세계유산],normalized
625cb5cb7e2406852b648d293a86ca31,청량리청과물시장,230,2759652,청량리청과물시장,exact
dd0ed67fa62e147aae4af9e39b5cb4b1,금돼지식당,140,2778424,금돼지식당,exact
36ba87e484ce716acb8154a0fdb27c5b,배재학당역사박물관,140,1198901,배재학당역사박물관,exact
96a3e5f95efb2bdcb1353b380759c08c,서소문역사공원,140,1605977,서소문역사공원,exact
8eae05ae5f7dbcf2f8f8dda778ebc396,중림장설렁탕,140,2914068,중림장설렁탕,exact
30fc897cb4f9048ae4d2349ac1dc83f0,호텔마누,140,1876565,호텔 마누,exact
5c848a204d72cf674c6e44cac3719643,장안정/본점,230,2842930,장안정,substring
f754ef3a205553ed8eb36274f8ac251b,평양집,170,2837937,평양집,exact
d5ac5ec514f3d84a9996b1e1a41d03fe,왜고개,170,2758125,왜고개,exact
bffd0656d9564677213c4be8f488f349,서울도시건축전시관,140,2638478,서울도시건축전시관,exact
64d33643168aaebfabb468b5eee366fa,서울시립북서울미술관,350,1866427,서울시립 북서울미술관,exact
58a12ccb6faf43d77e4b3c1dbd623ca9,갤러리현대,110,129917,갤러리 현대,exact
530f6f830808ee8579686e29ad453f8a,한국가구박물관,290,2554064,한국가구박물관,exact
82c759cb1c89f355322e15070aee9a41,쥬에,170,2836098,쥬에,exact
6fc03ade984b03eac1801b01b2417881,아리랑힐 호텔 동대문,290,2370202,아리랑힐 호텔 동대문,exact
b2a58eec629f81b23b20b14d425387cd,용산전쟁기념관/어린이박물관,170,130431,전쟁기념관,substring
4f664a8b67e1025fa584afab9a2a1ef6,갯마을/한강로점,170,402897,갯마을,substring
c2ec70134fe3edfd42a43c4bf9dc1d1a,인현시장,140,2522037,인현시장,exact
2f8874273a7bc2e2454532b9de7e5ca2,장충단공원,140,126491,장충단공원,exact
71003cb13f78b23f1450bff5f23a9bf6,N285호텔인사동,110,264353,인사동,substring
0460d73fd1d4379751ad735813e8b6de,종이나라박물관,140,130464,종이나라박물관,exact
c2f5bec09790e230d6426941b51d01ee,방문자센터/북서울꿈의숲,305,822384,북서울꿈의숲,substring
dc729e5ebacf8d2519c3b36cd7a708e4,응암시장,380,2745621,신응암시장,substring
e05bde82d043b39ee33a816e48e7a569,성천막국수,230,2630325,[백년가게] 성천막국수,normalized
13deabe25d0436647347427600a789be,SL호텔/명동,140,264311,명동,substring
e025719be35fdfe1b2359820af330289,피크닉,140,2762842,피크닉,exact
26af902a61449d26105850414d319496,서울로봇인공지능과학관,320,4060676,서울로봇인공지능과학관,exact
bf62b78fd6e3e4c0d232fa79a4f1d40c,한국우편사업진흥원/우표박물관,140,660640,우표박물관,substring
2c20a32898e837090df21ae59523a110,스타벅스/뚝섬한강공원점,215,1030763,뚝섬한강공원,substring
4c259dd1d968533026e3c9a60cc4c34a,서울숲,200,128611,서울숲,exact
6102dc08237e9e0106d3f3e604e1e449,황학동벼룩시장,140,273746,황학동 벼룩시장,exact
e79bde78cf8c5b18b4155cbcae8c6a3b,서울풍물시장,230,1754832,서울풍물시장,exact
e60a23a15649b0b9840eee3691ec242c,훈련원공원,140,1605966,훈련원공원,exact
